Year,Month,Date,Vendor,Amount,Category,Section,Checking Balance,Type,,,,
2013,September,9/16/2013,BJs,$13.84 ,Misc.,Personal,"$3,692.45 ",Expense,,,,
2013,September,9/16/2013,TJ Maxx,$53.76 ,Clothes,Clothing,"$3,638.69 ",Expense,,,,
2013,September,9/16/2013,TJ Maxx,$12.99 ,Gifts,Personal,"$3,625.70 ",Expense,,,,
2013,September,9/13/2013,Amish Farm,$7.00 ,Groceries,Food,"$3,625.70 ",Other,,,,
2013,September,9/16/2013,MOMs,$16.49 ,Supplements,Personal,"$3,609.21 ",Expense,,,,
2013,September,9/16/2013,MOMs,$22.89 ,FUN,Personal,"$3,586.32 ",Expense,,,,
2013,September,9/16/2013,MOMs,$65.68 ,Groceries,Food,"$3,520.64 ",Expense,,,,
2013,September,9/17/2013,BJs,$12.98 ,Groceries,Food,"$3,507.66 ",Expense,,,,
2013,September,9/17/2013,BJs,$35.37 ,Gas,Transportation,"$3,472.29 ",Expense,,,,
2013,September,9/19/2013,Shufu Judo,$45.00 ,Exercise,Recreation,"$3,427.29 ",Expense,,,,
2013,September,9/20/2013,Shell,$57.85 ,Gas,Transportation,"$3,369.44 ",Expense,,,,
2013,September,9/20/2013,Geico,$107.05 ,Car Insurance,Transportation,"$3,262.39 ",Expense,,,,
2013,September,9/23/2013,Safeway,$11.31 ,Groceries,Food,"$3,251.08 ",Expense,,,,
2013,September,9/23/2013,Potbelly,$7.53 ,Entertainment,Recreation,"$3,243.55 ",Expense,,,,
2013,September,9/23/2013,Harringtons Irish Pub,$50.00 ,Entertainment,Recreation,"$3,193.55 ",Expense,,,,
2013,September,9/23/2013,Panera,$11.95 ,Fun,Personal,"$3,181.60 ",Expense,,,,
2013,September,9/24/2013,MOMs,$25.50 ,Groceries,Food,"$3,156.10 ",Expense,,,,
2013,September,9/24/2013,Amish Farm,$7.00 ,Groceries,Food,"$3,156.10 ",Other,,,,
2013,September,9/24/2013,Kristin Foster,$6.00 ,Hair Care,Personal,"$3,156.10 ",Other,,,,
2013,September,9/24/2013,BJs,$29.95 ,Groceries,Food,"$3,126.15 ",Expense,,,,
2013,September,9/24/2013,Wawa,$40.39 ,Gas,Transportation,"$3,085.76 ",Expense,,,,
2013,September,9/24/2013,World Vision,$60.00 ,Charity,Charity,"$3,025.76 ",Expense,,,,
2013,September,9/23/2013,Sallie Mae,$15.49 ,Joey Sallie Mae,Debts,"$3,010.27 ",Expense,,,,
2013,September,9/23/2013,Sallie Mae,$28.66 ,Joey Sallie Mae,Debts,"$2,981.61 ",Expense,,,,
2013,September,9/23/2013,Sallie Mae,$30.74 ,Joey Sallie Mae,Debts,"$2,950.87 ",Expense,,,,
2013,September,9/23/2013,Sallie Mae,$55.55 ,Joey Sallie Mae,Debts,"$2,895.32 ",Expense,,,,
2013,September,9/23/2013,Sallie Mae,$64.61 ,Joey Sallie Mae,Debts,"$2,830.71 ",Expense,,,,
2013,September,9/23/2013,Sallie Mae,$65.77 ,Joey Sallie Mae,Debts,"$2,764.94 ",Expense,,,,
2013,September,9/24/2013,La Plata Baptist Church,$608.81 ,Charity,Charity,"$2,156.13 ",Expense,,,,
2013,September,9/26/2013,Deposit,$346.00 ,Reimbursables,Gross Income,"$2,502.13 ",Income,,,,
2013,September,9/26/2013,DFAS,"$3,412.80 ",Joey Income,Gross Income,"$5,914.93 ",Income,,,,
2013,September,9/26/2013,FEGLI,$24.20 ,Life Insurance,Medical,"$5,890.73 ",Expense,,,,
2013,September,9/26/2013,FEHB,$102.19 ,Health Insurance,Medical,"$5,788.54 ",Expense,,,,
2013,September,9/26/2013,OASDI,$205.26 ,Social Security,Taxes,"$5,583.28 ",Expense,,,,
2013,September,9/26/2013,Federal Tax,$189.38 ,Federal Taxes,Taxes,"$5,393.90 ",Expense,,,,
2013,September,9/26/2013,Medicare,$48.00 ,Medicare,Taxes,"$5,345.90 ",Expense,,,,
2013,September,9/26/2013,State Tax,$115.56 ,State Taxes,Taxes,"$5,230.34 ",Expense,,,,
2013,September,9/26/2013,FERS,$27.30 ,FERS,Retirement,"$5,203.04 ",Expense,,,,
2013,September,9/26/2013,Shear Heaven,$27.00 ,Hair Care,Personal,"$5,176.04 ",Expense,,,,
2013,October,9/27/2013,ATM Withdrawl,$40.00 ,Groceries,Food,"$5,136.04 ",Expense,,,,
2013,September,9/27/2013,SMJJA,$50.00 ,Exercise,Recreation,"$5,086.04 ",Expense,,,,
2013,September,9/30/2013,Mens Wharehouse,$188.80 ,Clothes,Clothing,"$4,897.24 ",Expense,,,,
2013,October,9/30/2013,Shell,$35.84 ,Gas,Transportation,"$4,861.40 ",Expense,,,,
2013,October,9/30/2013,BJs,$49.81 ,Groceries,Food,"$4,811.59 ",Expense,,,,
2013,October,9/30/2013,MOMs,$9.99 ,Drugs,Medical,"$4,801.60 ",Expense,,,,
2013,October,9/30/2013,MOMs,$72.64 ,Groceries,Food,"$4,728.96 ",Expense,,,,
2013,September,9/30/2013,Dividend,$0.14 ,Other Income,Gross Income,"$4,729.10 ",Income,,,,
2013,October,10/2/2013,Netflix,$16.46 ,TV,Utilities,"$4,712.64 ",Expense,,,,
2013,October,10/2/2013,Verizon Wireless,$151.55 ,Cell Phone,Utilities,"$4,561.09 ",Expense,,,,
2013,October,10/4/2013,Babies R Us,$42.89 ,Gifts,Personal,"$4,518.20 ",Expense,,,,
2013,September,10/4/2013,Bed Bath & Beyond,$50.86 ,Gifts,Personal,"$4,467.34 ",Expense,,,,
2013,October,10/4/2013,loanDepot,"$1,303.71 ",Mortgage,Housing,"$3,163.63 ",Expense,,,,
2013,October,10/4/2013,loanDepot,$295.63 ,Property Taxes,Housing,"$2,868.00 ",Expense,,,,
2013,October,10/4/2013,loanDepot,$81.35 ,Property Insurance,Housing,"$2,786.65 ",Expense,,,,
2013,October,10/7/2013,Safeway,$3.96 ,Groceries,Food,"$2,782.69 ",Expense,,,,
2013,October,10/7/2013,Shell,$38.44 ,Gas,Transportation,"$2,744.25 ",Expense,,,,
2013,October,10/7/2013,MOMs,$41.86 ,Groceries,Food,"$2,702.39 ",Expense,,,,
2013,October,10/7/2013,BJs,$14.78 ,Groceries,Food,"$2,687.61 ",Expense,,,,
2013,September,10/7/2013,Transfer to Car,$28.41 ,Car Maintenance,Transportation,"$2,659.20 ",Expense,,,,
2013,September,10/7/2013,Transfer to Gifts,$31.71 ,Gifts,Personal,"$2,627.49 ",Expense,,,,
2013,September,10/7/2013,Transfer to Savings,$400.00 ,Savings,Saving,"$2,227.49 ",Expense,,,,
2013,October,10/7/2013,Transfer from Savings,"$1,250.00 ",Reimbursables,Gross Income,"$3,477.49 ",Income,,,,
2013,October,10/8/2013,James J Gorney P.C.,"$1,250.00 ",Legal,Personal,"$2,227.49 ",Expense,,,,
2013,October,10/8/2013,Comcast,$72.37 ,Internet,Utilities,"$2,155.12 ",Expense,,,,
2013,October,10/10/2013,DFAS,"$2,260.98 ",Joey Income,Gross Income,"$4,416.10 ",Income,,,,
2013,October,10/10/2013,FEGLI,$24.20 ,Life Insurance,Medical,"$4,391.90 ",Expense,,,,
2013,October,10/10/2013,FEHB,$102.19 ,Health Insurance,Medical,"$4,289.71 ",Expense,,,,
2013,October,10/10/2013,OASDI,$133.85 ,Social Security,Taxes,"$4,155.86 ",Expense,,,,
2013,October,10/10/2013,Federal Tax,$33.96 ,Federal Taxes,Taxes,"$4,121.90 ",Expense,,,,
2013,October,10/10/2013,Medicare,$31.30 ,Medicare,Taxes,"$4,090.60 ",Expense,,,,
2013,October,10/10/2013,State Tax,$27.44 ,State Taxes,Taxes,"$4,063.16 ",Expense,,,,
2013,October,10/10/2013,FERS,$18.09 ,FERS,Retirement,"$4,045.07 ",Expense,,,,
2013,October,10/11/2013,ATM Withdrawl,$40.00 ,Groceries,Food,"$4,005.07 ",Expense,,,,
2013,October,10/15/2013,Giant,$28.15 ,FUN,Personal,"$3,976.92 ",Expense,,,,
2013,October,10/15/2013,7 Eleven,$37.60 ,Gas,Transportation,"$3,939.32 ",Expense,,,,
2013,October,10/15/2013,BJs,$17.98 ,Misc.,Personal,"$3,921.34 ",Expense,,,,
2013,October,10/15/2013,BJs,$8.99 ,Groceries,Food,"$3,912.35 ",Expense,,,,
2013,October,10/15/2013,BJs,$28.41 ,Gifts,Personal,"$3,883.94 ",Expense,,,,
2013,October,10/15/2013,MOMs,$106.43 ,Groceries,Food,"$3,777.51 ",Expense,,,,
2013,October,10/16/2013,Safeway,$56.53 ,Gas,Transportation,"$3,720.98 ",Expense,,,,
2013,October,10/16/2013,TJ Maxx,$18.98 ,Children Clothes,Clothing,"$3,702.00 ",Expense,,,,
2013,October,10/16/2013,TJ Maxx,$9.98 ,Gifts,Personal,"$3,692.02 ",Expense,,,,
2013,October,10/16/2013,TJ Maxx,$31.36 ,Clothes,Clothing,"$3,660.66 ",Expense,,,,
2013,October,10/16/2013,SMECO,$136.14 ,Electric,Utilities,"$3,524.52 ",Expense,,,,
2013,October,10/17/2013,Giant,$6.35 ,FUN,Personal,"$3,518.17 ",Expense,,,,
2013,October,10/17/2013,Dicks Sporting Goods,$36.01 ,Exercise,Recreation,"$3,482.16 ",Expense,,,,
2013,September,10/17/2013,Eric's Batchelor Party,$469.75 ,Entertainment,Recreation,"$3,012.41 ",Expense,,,,
2013,October,10/21/2013,MOMs,$18.98 ,Drugs,Medical,"$2,993.43 ",Expense,,,,
2013,October,10/21/2013,MOMs,$66.57 ,Groceries,Food,"$2,926.86 ",Expense,,,,
2013,October,10/21/2013,Lowes,$16.41 ,Maintenance,Housing,"$2,910.45 ",Expense,,,,
2013,October,10/21/2013,Giant,$20.52 ,FUN,Personal,"$2,889.93 ",Expense,,,,
2013,October,10/21/2013,Safeway,$11.21 ,Gifts,Personal,"$2,878.72 ",Expense,,,,
2013,October,10/21/2013,Safeway,$38.91 ,Gas,Transportation,"$2,839.81 ",Expense,,,,
2013,October,10/21/2013,Geico,$107.19 ,Car Insurance,Transportation,"$2,732.62 ",Expense,,,,
2013,October,10/24/2013,World Vision,$60.00 ,Charity,Charity,"$2,672.62 ",Expense,,,,
2013,October,10/24/2013,DFAS,"$4,564.62 ",Joey Income,Gross Income,"$7,237.24 ",Income,,,,
2013,October,10/24/2013,FEGLI,$24.20 ,Life Insurance,Medical,"$7,213.04 ",Expense,,,,
2013,October,10/24/2013,FEHB,$102.19 ,Health Insurance,Medical,"$7,110.85 ",Expense,,,,
2013,October,10/24/2013,OASDI,$276.67 ,Social Security,Taxes,"$6,834.18 ",Expense,,,,
2013,October,10/24/2013,Federal Tax,$344.80 ,Federal Taxes,Taxes,"$6,489.38 ",Expense,,,,
2013,October,10/24/2013,Medicare,$64.70 ,Medicare,Taxes,"$6,424.68 ",Expense,,,,
2013,October,10/24/2013,State Tax,$203.68 ,State Taxes,Taxes,"$6,221.00 ",Expense,,,,
2013,October,10/24/2013,FERS,$36.51 ,FERS,Retirement,"$6,184.49 ",Expense,,,,
2013,October,10/23/2013,Sallie Mae,$15.49 ,Joey Sallie Mae,Debts,"$6,169.00 ",Expense,,,,
2013,October,10/23/2013,Sallie Mae,$28.66 ,Joey Sallie Mae,Debts,"$6,140.34 ",Expense,,,,
2013,October,10/23/2013,Sallie Mae,$30.74 ,Joey Sallie Mae,Debts,"$6,109.60 ",Expense,,,,
2013,October,10/23/2013,Sallie Mae,$55.55 ,Joey Sallie Mae,Debts,"$6,054.05 ",Expense,,,,
2013,October,10/23/2013,Sallie Mae,$64.61 ,Joey Sallie Mae,Debts,"$5,989.44 ",Expense,,,,
2013,October,10/23/2013,Sallie Mae,$65.77 ,Joey Sallie Mae,Debts,"$5,923.67 ",Expense,,,,
2013,October,10/25/2013,Shoppers,$5.18 ,Misc.,Personal,"$5,918.49 ",Expense,,,,
2013,October,10/28/2013,Lowes,($16.41),Maintenance,Housing,"$5,934.90 ",Expense,,,,
2013,October,10/28/2013,Lowes,$16.94 ,Maintenance,Housing,"$5,917.96 ",Expense,,,,
2013,October,10/28/2013,Papa Johns,$23.32 ,FUN,Personal,"$5,894.64 ",Expense,,,,
2013,October,10/28/2013,Shell,$38.30 ,Gas,Transportation,"$5,856.34 ",Expense,,,,
2013,October,10/28/2013,SMJJA,$50.00 ,Exercise,Recreation,"$5,806.34 ",Expense,,,,
2013,October,10/28/2013,MOMs,$67.41 ,Groceries,Food,"$5,738.93 ",Expense,,,,
2013,October,10/29/2013,Transfer to Car,$100.00 ,Car Maintenance,Transportation,"$5,638.93 ",Expense,,,,
2013,October,10/29/2013,Transfer to Gifts,$7.51 ,Gifts,Personal,"$5,631.42 ",Expense,,,,
2013,October,10/29/2013,La Plata Baptist Church,$682.56 ,Charity,Charity,"$4,948.86 ",Expense,,,,
2013,September,9/30/2013,Dividend,$0.01 ,Other Income,Gross Income,"$4,948.86 ",,,,,
2013,September,9/30/2013,Dividend,$0.01 ,Other Income,Gross Income,"$4,948.86 ",,,,,
2013,September,9/30/2013,Dividend,$0.29 ,Other Income,Gross Income,"$4,948.86 ",,,,,
2013,October,10/30/2013,Sallie Mae,$992.18 ,Joey Sallie Mae,Debts,"$3,956.68 ",Expense,,,,
2013,November,10/30/2013,Water,$89.55 ,Water,Utilities,"$3,867.13 ",Expense,,,,
2013,November,10/31/2013,James J Gorney P.C.,"$8,641.75 ",Reimbursables,Gross Income,"$12,508.88 ",Income,,,,
2013,November,10/31/2013,Withdrawl,$40.00 ,Groceries,Food,"$12,468.88 ",Expense,,,,
2013,October,10/31/2013,Dividend,$0.18 ,Other Income,Gross Income,"$12,469.06 ",Income,,,,
2013,November,10/31/2013,Giant,$14.25 ,FUN,Personal,"$12,454.81 ",Expense,,,,
2013,November,11/1/2013,Pax Baby,$140.00 ,Gifts,Personal,"$12,314.81 ",Expense,,,,
2013,November,11/1/2013,Verizon Wireless,$153.69 ,Cell Phone,Utilities,"$12,161.12 ",Expense,,,,
2013,November,11/4/2013,Amazon,$90.74 ,Groceries,Food,"$12,070.38 ",Expense,,,,
2013,November,11/4/2013,Netflix,$16.46 ,TV,Utilities,"$12,053.92 ",Expense,,,,
2013,November,11/4/2013,Shell,$33.56 ,Gas,Transportation,"$12,020.36 ",Expense,,,,
2013,November,11/4/2013,Safeway,$57.66 ,Gas,Transportation,"$11,962.70 ",Expense,,,,
2013,November,11/4/2013,MOMs,$47.42 ,Groceries,Food,"$11,915.28 ",Expense,,,,
2013,November,11/4/2013,BJs,$5.38 ,Gifts,Personal,"$11,909.90 ",Expense,,,,
2013,November,11/4/2013,BJs,$25.97 ,Toiletries,Personal,"$11,883.93 ",Expense,,,,
2013,November,11/4/2013,BJs,$10.99 ,Supplements,Personal,"$11,872.94 ",Expense,,,,
2013,November,11/4/2013,MOMs,$6.49 ,Charity,Charity,"$11,866.45 ",Expense,,,,
2013,November,11/4/2013,BJs,$8.99 ,Charity,Charity,"$11,857.46 ",Expense,,,,
2013,November,11/4/2013,BJs,$43.83 ,Groceries,Food,"$11,813.63 ",Expense,,,,
2013,November,11/4/2013,Safeway,$4.23 ,Gifts,Personal,"$11,809.40 ",Expense,,,,
2013,November,11/5/2013,Kindle Store,$3.99 ,FUN,Personal,"$11,805.41 ",Expense,,,,
2013,November,11/5/2013,loanDepot,"$1,303.71 ",Mortgage,Housing,"$10,501.70 ",Expense,,,,
2013,November,11/5/2013,loanDepot,$295.63 ,Property Taxes,Housing,"$10,206.07 ",Expense,,,,
2013,November,11/5/2013,loanDepot,$81.35 ,Property Insurance,Housing,"$10,124.72 ",Expense,,,,
2013,November,11/5/2013,Sallie Mae,"$6,643.19 ",Joey Sallie Mae,Debts,"$3,481.53 ",Expense,,,,
2013,November,11/6/2013,Food Lion,$5.49 ,Misc.,Personal,"$3,476.04 ",Expense,,,,
2013,November,11/6/2013,Waste Management,$129.48 ,Trash,Utilities,"$3,346.56 ",Expense,,,,
2013,November,11/7/2013,DFAS,"$3,412.80 ",Joey Income,Gross Income,"$6,759.36 ",Income,,,,
2013,November,11/7/2013,FEGLI,$24.20 ,Life Insurance,Medical,"$6,735.16 ",Expense,,,,
2013,November,11/7/2013,FEHB,$102.19 ,Health Insurance,Medical,"$6,632.97 ",Expense,,,,
2013,November,11/7/2013,OASDI,$205.26 ,Social Security,Taxes,"$6,427.71 ",Expense,,,,
2013,November,11/7/2013,Federal Tax,$189.38 ,Federal Taxes,Taxes,"$6,238.33 ",Expense,,,,
2013,November,11/7/2013,Medicare,$48.01 ,Medicare,Taxes,"$6,190.32 ",Expense,,,,
2013,November,11/7/2013,State Tax,$115.56 ,State Taxes,Taxes,"$6,074.76 ",Expense,,,,
2013,November,11/7/2013,FERS,$27.30 ,FERS,Retirement,"$6,047.46 ",Expense,,,,
2013,November,11/8/2013,Bed Bath & Beyond,$31.77 ,Gifts,Personal,"$6,015.69 ",Expense,,,,
2013,November,11/8/2013,Shell,$35.95 ,Gas,Transportation,"$5,979.74 ",Expense,,,,
2013,November,11/8/2013,Comcast,$72.37 ,Internet,Utilities,"$5,907.37 ",Expense,,,,
2013,November,11/7/2013,Food Lion,$5.49 ,Misc.,Personal,"$5,901.88 ",Expense,,,,
2013,November,11/7/2013,Wal Mart,$30.36 ,Children Clothes,Clothing,"$5,871.52 ",Expense,,,,
2013,November,11/7/2013,Amazon,$81.04 ,Maintenance,Housing,"$5,790.48 ",Expense,,,,
2013,November,11/12/2013,TJ Maxx,$9.99 ,Gifts,Personal,"$5,780.49 ",Expense,,,,
2013,November,11/12/2013,TJ Maxx,$11.19 ,Misc.,Personal,"$5,769.30 ",Expense,,,,
2013,November,11/12/2013,MOMs,$63.88 ,Groceries,Food,"$5,705.42 ",Expense,,,,
2013,November,11/12/2013,BJs,$5.70 ,FUN,Personal,"$5,699.72 ",Expense,,,,
2013,November,11/12/2013,BJs,$38.47 ,Groceries,Food,"$5,661.25 ",Expense,,,,
2013,November,11/12/2013,Sunoco,$55.97 ,Gas,Transportation,"$5,605.28 ",Expense,,,,
2013,November,11/12/2013,Medstar,$119.72 ,Doctor,Medical,"$5,485.56 ",Expense,,,,
2013,November,11/13/2013,BJs,$16.55 ,Groceries,Food,"$5,469.01 ",Expense,,,,
2013,November,11/13/2013,Amazon,$118.90 ,Maintenance,Housing,"$5,350.11 ",Expense,,,,
2013,November,11/13/2013,SMECO,$108.43 ,Electric,Utilities,"$5,241.68 ",Expense,,,,
2013,November,11/15/2013,Shell,$30.77 ,Gas,Transportation,"$5,210.91 ",Expense,,,,
2013,November,11/18/2013,Kindle Store,$3.99 ,FUN,Personal,"$5,206.92 ",Expense,,,,
2013,November,11/18/2013,Safeway,$4.23 ,Gifts,Personal,"$5,202.69 ",Expense,,,,
2013,November,11/18/2013,Giant,$8.29 ,FUN,Personal,"$5,194.40 ",Expense,,,,
2013,November,11/18/2013,Rosewick Wine & Spirit,$15.25 ,FUN,Personal,"$5,179.15 ",Expense,,,,
2013,November,11/18/2013,MOMs,$55.05 ,Groceries,Food,"$5,124.10 ",Expense,,,,
2013,November,11/18/2013,MOMs,$17.14 ,Supplements,Personal,"$5,106.96 ",Expense,,,,
2013,November,11/19/2013,Burch Propane,$169.35 ,Heat,Housing,"$4,937.61 ",Expense,,,,
2013,November,11/21/2013,DFAS,"$3,412.80 ",Joey Income,Gross Income,"$8,350.41 ",Income,,,,
2013,November,11/21/2013,FEGLI,$24.20 ,Life Insurance,Medical,"$8,326.21 ",Expense,,,,
2013,November,11/21/2013,FEHB,$102.19 ,Health Insurance,Medical,"$8,224.02 ",Expense,,,,
2013,November,11/21/2013,OASDI,$205.26 ,Social Security,Taxes,"$8,018.76 ",Expense,,,,
2013,November,11/21/2013,Federal Tax,$189.38 ,Federal Taxes,Taxes,"$7,829.38 ",Expense,,,,
2013,November,11/21/2013,Medicare,$48.00 ,Medicare,Taxes,"$7,781.38 ",Expense,,,,
2013,November,11/21/2013,State Tax,$115.56 ,State Taxes,Taxes,"$7,665.82 ",Expense,,,,
2013,November,11/21/2013,FERS,$27.30 ,FERS,Retirement,"$7,638.52 ",Expense,,,,
2013,November,11/21/2013,Deposit,$77.00 ,Other Income,Gross Income,"$7,715.52 ",Income,,,,
2013,November,11/21/2013,BJs,$32.77 ,Gas,Transportation,"$7,682.75 ",Expense,,,,
2013,November,11/21/2013,Geico,$107.19 ,Car Insurance,Transportation,"$7,575.56 ",Expense,,,,
2013,November,11/25/2013,Shell,$55.20 ,Gas,Transportation,"$7,520.36 ",Expense,,,,
2013,November,11/25/2013,MOMs,$13.36 ,Misc.,Personal,"$7,507.00 ",Expense,,,,
2013,November,11/25/2013,MOMs,$48.89 ,Groceries,Food,"$7,458.11 ",Expense,,,,
2013,December,11/25/2013,BJs,$108.15 ,Gifts,Personal,"$7,349.96 ",Expense,,,,
2013,November,11/25/2013,BJs,$9.39 ,Gifts,Personal,"$7,340.57 ",Expense,,,,
2013,November,11/25/2013,BJs,$14.78 ,Groceries,Food,"$7,325.79 ",Expense,,,,
2013,November,11/25/2013,BJs,$26.78 ,Heat,Housing,"$7,299.01 ",Expense,,,,
2013,November,11/25/2013,Lowes,$14.61 ,Misc.,Personal,"$7,284.40 ",Expense,,,,
2013,November,11/26/2013,Lowes,$137.76 ,Heat,Housing,"$7,146.64 ",Expense,,,,
2013,November,11/25/2013,World Vision,$60.00 ,Charity,Charity,"$7,086.64 ",Expense,,,,
2013,November,11/25/2013,Sallie Mae,$15.49 ,Joey Sallie Mae,Debts,"$7,071.15 ",Expense,,,,
2013,November,11/25/2013,Sallie Mae,$28.66 ,Joey Sallie Mae,Debts,"$7,042.49 ",Expense,,,,
2013,November,11/25/2013,Sallie Mae,$30.74 ,Joey Sallie Mae,Debts,"$7,011.75 ",Expense,,,,
2013,November,11/25/2013,Sallie Mae,$55.56 ,Joey Sallie Mae,Debts,"$6,956.19 ",Expense,,,,
2013,November,11/25/2013,Sallie Mae,$63.75 ,Joey Sallie Mae,Debts,"$6,892.44 ",Expense,,,,
2013,November,11/27/2013,BJs,$26.47 ,Misc.,Personal,"$6,865.97 ",Expense,,,,
2013,November,11/27/2013,BJs,$32.51 ,Gas,Transportation,"$6,833.46 ",Expense,,,,
2013,November,11/27/2013,California Wine and Spirits,$34.86 ,Misc.,Personal,"$6,798.60 ",Expense,,,,
2013,November,11/29/2013,SMJJA,$50.00 ,Exercise,Recreation,"$6,748.60 ",Expense,,,,
2013,November,11/29/2013,Dividend,$0.28 ,Other Income,Gross Income,"$6,748.88 ",Income,,,,
2013,November,12/2/2013,Lowes,($74.18),Heat,Housing,"$6,823.06 ",Expense,,,,
2013,December,12/2/2013,6PM,$35.99 ,GIfts,Personal,"$6,787.07 ",Expense,,,,
2013,December,12/2/2013,TJ Maxx,$132.39 ,Gifts,Personal,"$6,654.68 ",Expense,,,,
2013,December,12/2/2013,MOMs,$18.54 ,House Supplies,Personal,"$6,636.14 ",Expense,,,,
2013,December,12/2/2013,MOMs,$5.58 ,FUN,Personal,"$6,630.56 ",Expense,,,,
2013,December,12/2/2013,MOMs,$40.11 ,Groceries,Food,"$6,590.45 ",Expense,,,,
2013,December,12/2/2013,BJs,$4.85 ,FUN,Personal,"$6,585.60 ",Expense,,,,
2013,December,12/2/2013,BJs,$6.13 ,Gifts,Personal,"$6,579.47 ",Expense,,,,
2013,December,12/2/2013,BJs,$55.94 ,Groceries,Food,"$6,523.53 ",Expense,,,,
2013,December,12/2/2013,Amazon,$90.74 ,Groceries,Food,"$6,432.79 ",Expense,,,,
2013,December,12/2/2013,Netflix,$16.46 ,TV,Utilities,"$6,416.33 ",Expense,,,,
2013,November,12/2/2013,Lowes,$193.86 ,Heat,Housing,"$6,222.47 ",Expense,,,,
2013,December,12/2/2013,Giant,$21.19 ,Misc.,Personal,"$6,201.28 ",Expense,,,,
2013,November,12/2/2013,Transfer to Savings,"$1,800.00 ",Savings,Saving,"$4,401.28 ",Expense,,,,
2013,November,12/2/2013,Transfer to Car,$100.00 ,Car Maintenance,Transportation,"$4,301.28 ",Expense,,,,
2013,December,12/5/2013,DFAS,"$3,526.40 ",Joey Income,Gross Income,"$7,827.68 ",Income,,,,
2013,December,12/5/2013,FEGLI,$24.95 ,Life Insurance,Medical,"$7,802.73 ",Expense,,,,
2013,December,12/5/2013,FEHB,$102.19 ,Health Insurance,Medical,"$7,700.54 ",Expense,,,,
2013,December,12/5/2013,OASDI,$212.30 ,Social Security,Taxes,"$7,488.24 ",Expense,,,,
2013,December,12/5/2013,Federal Tax,$179.97 ,Federal Taxes,Taxes,"$7,308.27 ",Expense,,,,
2013,December,12/5/2013,Medicare,$49.65 ,Medicare,Taxes,"$7,258.62 ",Expense,,,,
2013,December,12/5/2013,State Tax,$110.76 ,State Taxes,Taxes,"$7,147.86 ",Expense,,,,
2013,December,12/5/2013,FERS,$28.21 ,FERS,Retirement,"$7,119.65 ",Expense,,,,
2013,December,12/5/2013,TSP,$176.32 ,TSP,Retirement,"$6,943.33 ",Expense,,,,
2013,December,12/3/2013,Wal Mart,$5.57 ,Children Clothes,Clothing,"$6,937.76 ",Expense,,,,
2013,December,12/3/2013,Wal Mart,$6.62 ,Misc.,Personal,"$6,931.14 ",Expense,,,,
2013,November,12/3/2013,Sallie Mae,$159.67 ,Joey Sallie Mae,Debts,"$6,771.47 ",Expense,,,,
2013,December,12/3/2013,loanDepot,"$1,303.71 ",Mortgage,Housing,"$5,467.76 ",Expense,,,,
2013,December,12/3/2013,loanDepot,$295.63 ,Property Taxes,Housing,"$5,172.13 ",Expense,,,,
2013,December,12/3/2013,loanDepot,$81.35 ,Property Insurance,Housing,"$5,090.78 ",Expense,,,,
2013,November,12/3/2013,La Plata Baptist Church,$667.00 ,Charity,Charity,"$4,423.78 ",Expense,,,,
2013,December,12/3/2013,Subway,$7.16 ,FUN,Personal,"$4,416.62 ",Expense,,,,
2013,December,12/3/2013,MOMs,$14.01 ,Drugs,Medical,"$4,402.61 ",Expense,,,,
2013,December,12/3/2013,Shell,$56.48 ,Gas,Transportation,"$4,346.13 ",Expense,,,,
2013,December,12/4/2013,Verizon Wireless,$153.61 ,Cell Phone,Utilities,"$4,192.52 ",Expense,,,,
2013,December,12/5/2013,Giant,$6.35 ,FUN,Personal,"$4,186.17 ",Expense,,,,
2013,December,12/5/2013,Giant,$33.85 ,Gas,Transportation,"$4,152.32 ",Expense,,,,
2013,December,12/5/2013,Amazon,$134.99 ,GIfts,Personal,"$4,017.33 ",Expense,,,,
2013,December,12/9/2013,Safeway,$3.17 ,FUN,Personal,"$4,014.16 ",Expense,,,,
2013,December,12/9/2013,Giant,$7.99 ,Groceries,Food,"$4,006.17 ",Expense,,,,
2013,December,12/9/2013,Lowes,$24.54 ,Heat,Housing,"$3,981.63 ",Expense,,,,
2013,December,12/9/2013,Shutterfly,$27.81 ,GIfts,Personal,"$3,953.82 ",Expense,,,,
2013,December,12/9/2013,TJ Maxx,$84.86 ,Gifts,Personal,"$3,868.96 ",Expense,,,,
2013,December,12/9/2013,MOMs,$85.36 ,Groceries,Food,"$3,783.60 ",Expense,,,,
2013,December,12/9/2013,Comcast,$72.37 ,Internet,Utilities,"$3,711.23 ",Expense,,,,
2013,December,12/11/2013,My Adventure Books,$19.99 ,GIfts,Personal,"$3,691.24 ",Expense,,,,
2013,December,12/11/2013,BJs,$11.99 ,Groceries,Food,"$3,679.25 ",Expense,,,,
2013,December,12/12/2013,Walmart,$17.59 ,Gifts,Personal,"$3,661.66 ",Expense,,,,
2013,December,12/13/2013,Deposit,$107.19 ,Reimbursables,Gross Income,"$3,768.85 ",Income,,,,
2013,December,12/13/2013,BJs,$36.84 ,Gas,Transportation,"$3,732.01 ",Expense,,,,
2013,December,12/13/2013,BJs,$16.52 ,Groceries,Food,"$3,715.49 ",Expense,,,,
2013,December,12/13/2013,BJs,$9.00 ,Clothes,Clothing,"$3,706.49 ",Expense,,,,
